order_id,payment_sequential,payment_type,payment_installments,payment_value,profit
U0Z7rC9AhIyZ,1,credit_card,1,298.05,35.77
Y1APQEGfobAj,1,wallet,1,150.73,18.09
BSc0sOVWKJIG,1,credit_card,8,231.3,27.76
OvTju9Kv2YGx,1,debit_card,1,65.76,7.89
tQPYo3Q0dLbJ,1,credit_card,8,85.7,10.28
41OuLkSXWw51,1,credit_card,3,162.39,19.49
1dcRySZc4F8V,1,credit_card,1,77.61,9.31
j8W4MZzuHaWQ,1,wallet,1,517.7,62.12
kRuoGP5fjCTw,1,credit_card,2,85.05,10.21
7CkGrDK3g208,1,credit_card,1,81.42,9.77
QXScP2QPJJHN,1,credit_card,8,116.73,14.01
9sWHhalGHHK9,1,credit_card,3,259.92,31.19
YzP9h0dxgoos,2,voucher,1,398.74,47.85
mDZYJoy45kzw,1,credit_card,8,136.93,16.43
TVwv16NhdDZk,1,credit_card,8,166,19.92
eGHlyeUTkkcg,1,credit_card,3,240.71,28.89
8VwNQ3O2XP0G,1,credit_card,8,245.45,29.45
TYZIPZB3JUYR,1,credit_card,3,125.22,15.03
WMueTWPQhLTt,1,credit_card,2,8.6,1.03
ujiE75XktRfD,1,wallet,1,102.03,12.24
Y8gim8cZlVN7,1,credit_card,3,208.78,25.05
9iq0T1Cs9WKD,1,credit_card,3,195.13,23.42
FFHTF879ccFr,1,credit_card,2,85.04,10.20
rLHEhZFExAah,1,credit_card,3,37.9,4.55
gKYqcRbialyB,1,credit_card,10,330.57,39.67
Avmym7tu1XrI,1,credit_card,1,143.9,17.27
IecqrmKLDBJR,1,credit_card,8,686.02,82.32
X1lcE9Bxu6Bk,1,credit_card,1,710.19,85.22
tnV9PF6mvElD,1,credit_card,10,66.2,7.94
CXEfjvO2klr4,1,credit_card,2,234.05,28.09
cLxxAwqrh5X9,2,voucher,1,181.59,21.79
y7Y4oG9StKH4,1,credit_card,5,22.18,2.66
IpPsMviLONVp,1,wallet,1,56.53,6.78
uUvcOvzxgUVm,2,voucher,1,98.65,11.84
YmTw7SOyL14P,1,credit_card,1,293.26,35.19
ivNkcxQVZZ8y,1,credit_card,1,419.95,50.39
5a9Qzg4UT5Y9,1,credit_card,10,112.88,13.55
ZtUKZcClBYjo,3,voucher,1,328.63,39.44
4V6NTmDRJwNL,1,credit_card,3,66.28,7.95
kIEjDFxjzSb9,1,credit_card,18,94.13,11.30
UdqGcEoxiYKs,1,credit_card,1,61.37,7.36
63rZPCyBJeNL,1,credit_card,1,110.28,13.23
is5VLYCZOP80,1,wallet,1,83.53,10.02
RQpGp6BC9orY,1,credit_card,6,58.7,7.04
U4FNfrVTXNZp,1,wallet,1,313.53,37.62
cSOIsY0qHJan,1,credit_card,1,135.72,16.29
TPlVQP0vkSV0,1,credit_card,1,148.07,17.77
FkYNMrcrhYq2,2,voucher,1,209.33,25.12
4zI19gIamUsH,1,credit_card,2,201.53,24.18
alvjvMcJJtRX,1,credit_card,1,364.46,43.74
ghjtwm9ndmu7,1,credit_card,4,245.82,29.50
3kekEhEKgPFN,1,wallet,1,1.45,0.17
RGom35PbM5O9,1,credit_card,1,180.77,21.69
jKdZmd0XKlTA,1,credit_card,1,248.94,29.87
DWVnf2sWrPf2,1,credit_card,10,240.47,28.86
1erfceSaN24P,1,credit_card,1,28.32,3.40
Mju7twfTFL3E,1,credit_card,1,29.68,3.56
1xnebzw8bw5L,1,credit_card,2,40.09,4.81
VuxJDC1YSLs5,1,credit_card,4,206.51,24.78
X03IcBjBEhQw,1,credit_card,4,272.99,32.76
AmU0vsPqoPft,1,wallet,1,35.93,4.31
6oLuFyuu7rrW,1,credit_card,6,187.56,22.51
28UgTNcxquT9,1,wallet,1,247.85,29.74
ZYezlHgrpNHG,1,credit_card,3,302.62,36.31
sXPtQVbw4Amm,1,credit_card,1,165.91,19.91
BF0PQb2NC4Jp,1,credit_card,1,115.33,13.84
A3yj8yp7SWa2,1,credit_card,10,450.99,54.12
giUvTa2df4oa,1,credit_card,4,222.71,26.73
2Q5uOVGk8wwo,1,credit_card,1,96.08,11.53
y8b8Ha3AfN9n,1,credit_card,5,228.9,27.47
0ukJ9nd2VYug,1,credit_card,10,637.81,76.54
ecbcMO7JxVmd,1,credit_card,2,157.56,18.91
CXNUjdLxA12e,1,credit_card,1,56.01,6.72
Jp8XGR0BYPuZ,1,credit_card,3,100.11,12.01
DbSlUtpYlJr9,1,wallet,1,228.24,27.39
Yq8mhLZZF5fy,1,credit_card,8,166.87,20.02
xusMEjXffEzo,1,credit_card,10,236.7,28.40
z2i4zCJHssoM,1,wallet,1,15.63,1.88
XqS8tSURTkmg,1,wallet,1,88.31,10.60
S33kdsjrF91D,1,credit_card,3,324.87,38.98
7DCnvpalRLSP,2,voucher,1,282.77,33.93
B4kUWYUwjL40,2,voucher,1,167.73,20.13
JxoLtnDEaSTD,1,credit_card,5,119.37,14.32
Xrzn7H9lvXjF,1,credit_card,3,42.71,5.13
JpTbsxtpKdMf,1,credit_card,1,201.53,24.18
M9SNuXryjzNx,1,credit_card,1,244,29.28
WIKSoulsyDtX,1,credit_card,1,896.37,107.56
HeSAjHQbebt6,1,credit_card,2,76.55,9.19
QTGN6X2XoBiN,1,wallet,1,113.08,13.57
Ms7qHoLgFaqi,1,wallet,1,773.25,92.79
BlMKxzzkipoB,1,credit_card,5,437.03,52.44
nbxe1ZFzLepp,1,credit_card,5,250.26,30.03
iils3nV9bhqo,1,credit_card,1,916.02,109.92
y7NPgEzg0Mua,1,credit_card,1,23.15,2.78
8rlTwgrMB16K,1,credit_card,4,76.08,9.13
vLFrNZpub6kx,1,credit_card,1,184.37,22.12
HxAu5hGb690V,1,credit_card,1,92.01,11.04
MjaOwa4JZPda,1,credit_card,8,107.82,12.94
JcpKzNS6ZyKF,1,wallet,1,218.82,26.26
qtQUlTheYkEy,1,credit_card,3,376.45,45.17
3uPi4R3V1gGB,1,credit_card,5,573.51,68.82
c9D059abae02,1,credit_card,2,117.01,14.04
nPn3z7FrpQdm,1,credit_card,10,262.56,31.51
3smsaYb4Soep,1,credit_card,5,663.93,79.67
vxy2k6g1pz0I,1,credit_card,2,231.37,27.76
5GHaK0NBiXNZ,1,credit_card,3,366.12,43.93
BbwBUW4xi8L7,1,credit_card,1,150.64,18.08
6tbchNFHO9Ra,1,credit_card,1,457.52,54.90
pDuEk75HYwfG,1,wallet,1,116.32,13.96
SzpcJtiRtzsI,2,voucher,1,347.05,41.65
rUYVFjAP6iHr,1,credit_card,3,177.99,21.36
Publcpx9pw5z,1,credit_card,2,147.01,17.64
wYIWqWMMHorx,1,credit_card,2,130.62,15.67
Vjl7N5EPtFgC,1,wallet,1,64.4,7.73
njvj2BGrU84J,3,voucher,1,104.14,12.50
fwdedZX6znV0,3,voucher,1,299.26,35.91
UbVqCekOR44T,1,credit_card,10,350.59,42.07
N5yl97P3HFJ9,1,credit_card,4,1161.47,139.38
ZrWaDC4pjUtK,1,credit_card,1,581.3,69.76
gq227db0YDtH,2,voucher,1,726.76,87.21
QvJZmWey6KN9,1,credit_card,5,32.53,3.90
HUfhz50rEexV,1,credit_card,10,86.82,10.42
X5xLyUvmjtYV,1,credit_card,3,97.26,11.67
rPjZRneUU7Kd,1,wallet,1,73.38,8.81
3dYAhZtMYY51,1,credit_card,1,193.53,23.22
EAGAO0VSsXAO,1,credit_card,7,103.42,12.41
C24Vt278A6nH,2,voucher,1,141.52,16.98
a9JVUrBErxmb,1,wallet,1,483.09,57.97
yub3is9G1Wzo,1,wallet,1,23.45,2.81
GHrkut9FGlOd,1,wallet,1,152.21,18.27
ZwP85S0VAdyf,1,credit_card,7,171.76,20.61
bpIatBJDOL7e,1,credit_card,2,62.62,7.51
pc2SXtB81uy3,1,credit_card,10,247.51,29.70
79dKiTQA4x0b,1,wallet,1,33.89,4.07
h8GFec4UPFmq,1,credit_card,1,185.1,22.21
r0JZ0QI9HHVn,1,credit_card,1,124.74,14.97
YRKuB2JHVn3U,1,credit_card,8,221.14,26.54
RvnnkWBp0Nga,1,wallet,1,159.53,19.14
NxoKAz3yH5Pk,1,credit_card,1,79.86,9.58
ruAoO08ZbcOo,1,wallet,1,174.24,20.91
qPsiaK6PeDyP,1,credit_card,4,190.9,22.91
kYJ5ULklUFpD,1,credit_card,1,208.77,25.05
WTCEA9G2qd0K,1,credit_card,2,665.87,79.90
OtSyx3z5uLih,1,credit_card,4,268.71,32.25
ER67TFqo1wZ8,1,credit_card,5,167.38,20.09
yPc0vOApcRFD,1,credit_card,5,110.55,13.27
zEDAiVUZFvLE,1,credit_card,1,102.49,12.30
YtqDdvLRl0JG,1,wallet,1,212.5,25.50
ToEdMS9uS9kP,1,credit_card,3,503.65,60.44
NZXL7HpbIyop,1,credit_card,10,101.45,12.17
jXmHNOTC2cPl,1,credit_card,3,190.04,22.80
cb0d0eudN0vu,1,credit_card,5,254.14,30.50
UMLdQNkQ4WEe,1,credit_card,1,36.69,4.40
fBNeJfiPIsCf,1,credit_card,6,254.44,30.53
URLhErvX3fit,1,credit_card,1,29.46,3.54
vDnn1KoGNoce,1,wallet,1,108.33,13.00
H6PLFWsjZPqd,1,wallet,1,715.9,85.91
xQpav9MhY38X,1,credit_card,8,325.38,39.05
dtG5iiZuXrBa,1,credit_card,8,39.1,4.69
0grVb2fPVZME,1,credit_card,2,1806.68,216.80
6zgqRczwtUN4,1,wallet,1,38.85,4.66
muXmWCUOCiDY,1,credit_card,5,11.66,1.40
V0w191y4IJFJ,1,wallet,1,127.37,15.28
5MH7UKDGlGCg,1,credit_card,10,65.28,7.83
04WYiZgMdC8J,1,credit_card,3,54.24,6.51
pSNsowcQQetU,1,credit_card,1,129.65,15.56
EGMj3IDBkFON,1,credit_card,2,56.39,6.77
HxcwV63c4gMG,1,credit_card,3,367.63,44.12
aOqydDQuZ8eM,1,credit_card,2,267.94,32.15
Tu6qvkmxPnT8,1,credit_card,2,16.16,1.94
XziOHKRAeiv7,1,credit_card,1,880.8,105.70
rzUj8FEszxCk,1,credit_card,4,118.22,14.19
9GQScyzVdB7Z,1,wallet,1,87.77,10.53
bYWBdAf4D1PE,1,credit_card,2,107.87,12.94
sxhIHvA7b8cv,1,credit_card,1,140.33,16.84
L3MkCIravifb,1,credit_card,10,280.44,33.65
naCQpMCRCdug,1,credit_card,3,556.24,66.75
xLwGOGbQP9yV,1,credit_card,1,177.72,21.33
T9YJ3cSE2Tgq,1,wallet,1,1729.98,207.60
Odr9DLc2L99b,1,debit_card,1,101.18,12.14
On6w3InCcw1c,1,credit_card,10,37.16,4.46
3CNdKihUEteV,1,wallet,1,224.7,26.96
pxbnfmy0HUbE,1,credit_card,1,685.88,82.31
ZCGmrk6Q0o06,1,wallet,1,367.58,44.11
RyH6beXgnyS1,1,credit_card,3,305,36.60
2Hq4p3tqy61G,1,credit_card,2,305.01,36.60
6MBLj0BRpJrd,1,wallet,1,37.39,4.49
sK4JTNeUHiET,1,credit_card,1,59.6,7.15
MmxWzurXx6hj,1,credit_card,1,155.51,18.66
mmdcuKkiyN1I,1,credit_card,2,808.91,97.07
KHWc8Lq0sgVO,1,wallet,1,211.44,25.37
xXDogRNpGljg,1,credit_card,5,185.55,22.27
MA4teNn9NafB,1,debit_card,1,300.38,36.05
ojJDFWoTZ2KZ,1,credit_card,7,417.02,50.04
mI9LsPRvOcRV,1,credit_card,2,221.84,26.62
Pn8uBRxVPSOn,1,debit_card,1,19.41,2.33
bnVNMh291aDm,1,wallet,1,186.74,22.41
CcsKoZOArUlc,1,wallet,1,5.32,0.64
uuQekLaMZN3o,1,credit_card,1,308.6,37.03
EJKfsonpVBjU,1,credit_card,8,1.15,0.14
epg0eOC7Aa8W,1,credit_card,10,302.87,36.34
dqjkhfMwaZdC,1,credit_card,10,254.84,30.58
LQoW9yZNC73q,1,wallet,1,96.25,11.55
fdZ4Evh34Lp6,1,wallet,1,154.75,18.57
QQwBg9odB8I2,1,wallet,1,247.48,29.70
OlbAEl7k36R4,1,credit_card,6,90.74,10.89
HX31U80CZsvX,1,credit_card,3,700.53,84.06
LcYS51rYq0bu,1,credit_card,1,98.04,11.76
cxePSSnV56CI,1,credit_card,2,129,15.48
1yOjDQIU2WAr,1,credit_card,3,26.2,3.14
xgn1B5ZeGNOj,1,wallet,1,233,27.96
Tsk1KaIUCOdf,1,credit_card,1,52.08,6.25
aLAqPecOPN2B,1,credit_card,3,36.65,4.40
XeTLedPotkXS,1,wallet,1,276.26,33.15
HG2r06ePCdvE,1,credit_card,1,288.88,34.67
thMsfSvv2NCh,1,credit_card,1,182.93,21.95
wrc24AJNjnXX,1,credit_card,2,519.29,62.31
7ywrXH2NbPYf,1,credit_card,4,100.05,12.01
s003ojGfOhGO,1,credit_card,6,1150.8,138.10
NbSBCMQh0hVF,1,wallet,1,156.35,18.76
mfFuUj10WVno,1,credit_card,6,247.86,29.74
ddgferEqkhh3,1,credit_card,3,238.12,28.57
UsEmHMmvPmt5,1,wallet,1,309.66,37.16
zx3K3quEmB8y,1,wallet,1,109.59,13.15
d15uIFfFQf25,1,credit_card,4,343.54,41.22
Tem1bq1YNHXg,1,wallet,1,321.67,38.60
SUksh2otRv23,1,credit_card,2,147.27,17.67
loUt0BXD2c0q,1,credit_card,5,913.65,109.64
UCuAynFBuKsH,1,credit_card,2,165.29,19.83
CIO5AN53AnEC,1,credit_card,3,26.01,3.12
k5zLmWrhiCpR,1,credit_card,3,224.19,26.90
sBA3k4huBIAb,2,voucher,1,86.09,10.33
fOnb55cZcvvx,1,wallet,1,251.16,30.14
B8H8FvSiDWpU,1,wallet,1,1755.21,210.63
Af2OPG555m1R,1,credit_card,8,80.58,9.67
KSMKO4Gm5H3g,1,wallet,1,52.56,6.31
NS88PilXKR1a,1,credit_card,6,27.84,3.34
QLmkzPAxNjIG,2,voucher,1,104.31,12.52
yO8DslhVDeTL,1,credit_card,1,656.16,78.74
mt6T876cjFEw,1,credit_card,2,211.11,25.33
lcC9JZKEG7CJ,1,credit_card,3,172.22,20.67
uZeU4Kwb3Cnc,1,wallet,1,7.3,0.88
fSBIHeB8scea,1,credit_card,1,138.52,16.62
vRwQcI0MNdmp,1,credit_card,9,281.87,33.82
oKaG0F0M8UoX,1,wallet,1,202.95,24.35
rcS20E5WElYk,1,credit_card,1,201.94,24.23
v6JOth2sui78,1,wallet,1,151.2,18.14
4UwTljgCXaOX,1,credit_card,2,192.14,23.06
fGVh6s3Pgk9i,1,credit_card,4,217.67,26.12
LaO9o7Rv7l3q,1,credit_card,3,94.52,11.34
AJh56ldH7Lhg,1,credit_card,8,313.93,37.67
sHr60ubtRqF7,1,wallet,1,294.58,35.35
mryJ19ttelFR,1,credit_card,3,151.37,18.16
Nsww92f05H3z,1,credit_card,2,1157.66,138.92
3G6Trz8ek0XW,1,credit_card,1,21.89,2.63
0uJJxL3QFnHs,1,credit_card,2,135.2,16.22
ZlEZHAiV31NZ,1,wallet,1,86.98,10.44
0oId9G3vmeWy,1,wallet,1,76.52,9.18
QU7RFmjVsefL,1,credit_card,3,235.32,28.24
87mwaCGs2Uz2,1,wallet,1,159.7,19.16
67SkA7u8snFk,1,credit_card,1,137.36,16.48
q4pHYsS7ArgJ,1,wallet,1,333.37,40.00
SwANerRFfZrP,1,credit_card,1,33.32,4.00
FiuKJmsCaqD1,1,credit_card,1,45.15,5.42
Wnwz8HbyjVKH,1,credit_card,3,451.76,54.21
3WXeU21b9OVy,1,credit_card,2,127.74,15.33
jiGa4CTDfUEm,1,debit_card,1,245.95,29.51
UAfJHY7DnC2P,1,credit_card,2,334.01,40.08
1ErkDGRzllb1,1,wallet,1,104.37,12.52
mQUOF7gndgDG,1,credit_card,1,206.75,24.81
dWWDYJGGtljW,1,credit_card,1,142.86,17.14
DeH7GvfvlDt1,1,credit_card,1,841.23,100.95
IRnSi7rV469g,1,wallet,1,821.35,98.56
zwAxY3NAvzPb,1,credit_card,1,87.96,10.56
8J7U85dXczYL,1,credit_card,2,104.19,12.50
263ggvQlESwA,1,credit_card,1,131.43,15.77
qtM35Tp012wH,1,credit_card,10,173.72,20.85
iR7aijw0pjJd,1,wallet,1,353.17,42.38
BLTDL54m6eV3,1,credit_card,1,255.07,30.61
HEtEZoC7ISv2,1,credit_card,1,336.99,40.44
aJZ89EbEOlqD,1,credit_card,5,377.99,45.36
X4hZBAZp2ldq,1,wallet,1,257.93,30.95
8Rox07c0VwKD,1,credit_card,8,294.33,35.32
OzlwgJlvvUDS,1,credit_card,1,190.74,22.89
UX4Q0ZqkYNM5,1,credit_card,5,309.07,37.09
223vEa098oYZ,1,credit_card,1,96.3,11.56
JMqStaTeAQs3,1,wallet,1,71.56,8.59
ri3En65R7cjj,1,wallet,1,492.87,59.14
mZS2dHFgd1j7,1,credit_card,6,212.47,25.50
f1NvLsE94C7U,1,voucher,1,25.58,3.07
0BGdNTUofl1x,1,credit_card,4,384.5,46.14
0Nwvx5S8EdKg,1,wallet,1,107.01,12.84
M0vwvMJ32eRi,1,credit_card,4,462.84,55.54
6Xdbr27IBUWn,1,credit_card,1,133.93,16.07
bKuYeYmOpVtw,1,wallet,1,103.63,12.44
sb1Uen3BH1B0,1,credit_card,1,37.44,4.49
JUq1whDtU4qI,1,credit_card,2,217.82,26.14
dADXDkAvQ9wz,1,credit_card,3,55.02,6.60
zB2MYUpsFFgJ,2,voucher,1,3155.82,378.70
BcCodCaSlkAL,1,credit_card,2,56.09,6.73
dCmWST9mlycl,1,credit_card,5,108.19,12.98
mHYBhf4FGlzo,1,wallet,1,619.86,74.38
1AWjSR1LKzJ0,1,debit_card,1,181.98,21.84
ftqIZuXhyPjQ,1,credit_card,7,550.58,66.07
jRbDqU7iXi97,1,voucher,1,36.76,4.41
hIXh1XHeWDES,1,wallet,1,27.75,3.33
T9rEWWYJLgqA,1,credit_card,1,66.77,8.01
dajw0Ji8BmQW,1,credit_card,3,25.45,3.05
H2PmN9TW6KZv,1,credit_card,1,118.62,14.23
8QOeS0YineSY,1,credit_card,8,312.43,37.49
34FwNqOkwKzt,1,credit_card,1,109.11,13.09
rwWZCWgvYjRt,1,wallet,1,1221.39,146.57
kW0WOdRGlIlt,1,credit_card,1,23.28,2.79
Wsvkf4hcRcg5,1,voucher,1,10.08,1.21
vdfN5GSIZR7j,1,credit_card,3,404.44,48.53
O3ez7RGEvqYs,1,credit_card,4,426.28,51.15
b5wnGYrwzTcQ,1,credit_card,1,656.86,78.82
lQZghKYtc8X5,1,wallet,1,303.02,36.36
EE3pEQONKMdh,1,credit_card,1,35.27,4.23
6liki5r8GTOw,1,credit_card,1,56.09,6.73
FsFWIfcmTRuL,1,credit_card,3,620.56,74.47
Y2KBo3RkGoIB,1,credit_card,3,146.58,17.59
t7fGJm9KyOf6,1,wallet,1,456.28,54.75
XLAoYpbjdzKz,1,credit_card,3,786.82,94.42
qc97by31nLRl,1,credit_card,1,232.47,27.90
zz4MO2k4xYMd,1,credit_card,1,71.7,8.60
veSfoxIildTo,1,wallet,1,1400.74,168.09
usgSUnWMquu0,1,credit_card,1,161.8,19.42
yoGIhJtGJW61,1,credit_card,2,203.7,24.44
yFPf3XRFZoNp,1,credit_card,1,28.19,3.38
Ei6Ey6V4LhXm,1,credit_card,6,264.34,31.72
BRBrvd90JBoe,1,credit_card,3,77.43,9.29
pLUROya5Bcor,2,voucher,1,355.76,42.69
ZmZE3tdXRBvP,1,credit_card,1,329.76,39.57
ZsEBo7fX0UkX,1,credit_card,1,50.37,6.04
3soCh8MCWHzd,1,credit_card,4,1231.52,147.78
lodvWkINea04,1,wallet,1,783.62,94.03
Fo9P0uo45PAu,1,credit_card,2,144.28,17.31
AA9GjqpDMVMw,1,credit_card,4,1370.41,164.45
CUH9VIQ1DmEM,1,credit_card,3,426.94,51.23
4SSH6ZsoL7RA,1,credit_card,3,195.6,23.47
o1dhRlJXetTd,1,credit_card,8,173.95,20.87
4GYVnliM59Mz,1,wallet,1,228.24,27.39
e8uLb5fxeX4P,1,voucher,1,509.66,61.16
ftiJxFWY51WM,1,credit_card,1,5.57,0.67
yqLDk9oMZRIs,1,credit_card,3,160.03,19.20
aS6bARbEOdTm,1,credit_card,7,9.01,1.08
FnIiNMNlLXye,1,wallet,1,315.06,37.81
wbICsTISpBXt,1,credit_card,3,438.01,52.56
UygyAX0nGC1n,1,credit_card,1,114.94,13.79
bdlmUxceoApE,2,credit_card,5,70.64,8.48
Uczk70AArtNt,1,credit_card,1,667.71,80.13
7ttSkzFwmKNC,1,credit_card,1,53.22,6.39
asZOoxtk2mSC,1,credit_card,4,301.31,36.16
8SpIelQUob2H,1,credit_card,1,12.83,1.54
Q9tkAWlvgjZl,1,voucher,1,246.91,29.63
tKWIFeL6DNp5,1,credit_card,1,117.61,14.11
gXpyKmczCrl6,1,credit_card,6,263.8,31.66
5nHtDcq5i5Pd,1,credit_card,5,160.18,19.22
ZmWWLnJJ48xS,1,credit_card,5,73.18,8.78
7qWrU969YrEa,1,credit_card,8,122.27,14.67
ICuaFqo530Y4,1,credit_card,1,158.74,19.05
3HFYKxXn4g8C,1,credit_card,4,153.69,18.44
0k4XIrHxwCBO,1,credit_card,2,281.08,33.73
cejTULX4JrSG,1,credit_card,4,873.86,104.86
9ntnCw9ekuTC,1,credit_card,5,33.52,4.02
XaTCLrojTurj,1,credit_card,1,246.32,29.56
MkwjJepmI9Ny,1,credit_card,1,172.64,20.72
RdbujROmtuyP,1,wallet,1,72.77,8.73
QiAbuF20zLYr,1,credit_card,2,156.51,18.78
0mvtphpGRyFq,1,credit_card,8,294.07,35.29
LLEC3xnBsFy5,1,wallet,1,58.18,6.98
MJNFAbFQWh2e,1,credit_card,1,375.74,45.09
rRo3eou0oWGj,1,credit_card,5,90.74,10.89
nJv6nQpv6BNa,1,credit_card,4,367.27,44.07
sDpK9XM7vkOC,2,credit_card,2,85.36,10.24
CJJzdI5uYoA2,1,credit_card,8,66.99,8.04
TZNHSEcT66PI,1,credit_card,5,283.77,34.05
E0E624Sdil9m,1,credit_card,10,213.35,25.60
v1urfGy6YA0A,1,wallet,1,674.83,80.98
WUlNhOoxUyRg,1,wallet,1,39.6,4.75
TqnWWDZyIgot,1,credit_card,4,57.88,6.95
6YXKEnisGePY,1,credit_card,2,175.78,21.09
JiQe6IcnrBIb,1,credit_card,3,423.63,50.84
wnOxQP7Kmm4k,1,wallet,1,48.61,5.83
MtcYtuTGago7,1,credit_card,2,165.29,19.83
6cvgeAwnnnmm,1,credit_card,8,245.34,29.44
2WXCvNi5lEeS,1,wallet,1,40.39,4.85
tJA0fBqdjlnc,2,voucher,1,185.22,22.23
eVWKkcL4Kfnv,1,debit_card,1,1416.7,170.00
LcVdkkVDujAx,1,wallet,1,596.21,71.55
UB4PDcFEWJy2,1,credit_card,10,75.5,9.06
ahaBKnJ07v9W,1,wallet,1,63.49,7.62
fz2Gee5inb64,1,credit_card,5,6.65,0.80
Dk9EzxyhTubU,1,credit_card,10,217.3,26.08
EEEtvMMDXead,1,credit_card,4,114.18,13.70
svh74Vd1pBwD,1,credit_card,3,1803.24,216.39
hGpPcUzkPuk0,1,credit_card,1,425.89,51.11
apU1W8qZmxlZ,1,credit_card,4,1344.46,161.34
J9dedYZ8GcfW,1,wallet,1,0.42,0.05
etBsAMqCALjb,1,wallet,1,158.58,19.03
Fe2p2UZBzy6d,1,credit_card,1,34.24,4.11
1lypXojOGDvx,1,credit_card,4,174.47,20.94
VeKodo7LrKIN,1,credit_card,5,304.89,36.59
t4n98mLUzK0U,1,credit_card,1,210.41,25.25
g9dRnL70emGw,1,credit_card,1,63.41,7.61
y8HUePgyVNM9,1,credit_card,1,300.38,36.05
g7iW1g7poX9i,1,credit_card,10,257.45,30.89
W4MFEhHParKt,1,credit_card,1,210.55,25.27
vbv379A5Z9PZ,1,wallet,1,123.97,14.88
1QLuphKvKJSS,1,wallet,1,182.61,21.91
FSSfmgjtoUQT,1,credit_card,1,308.51,37.02
MEai96sHXygw,1,credit_card,3,240.74,28.89
8XQ7QH7oqwbH,1,credit_card,4,130.22,15.63
eFiQs2UyrDua,1,credit_card,3,2.44,0.29
gJaFEnd6fLGc,1,credit_card,6,21.37,2.56
bKPTH4ZRJ4yp,1,credit_card,3,78.15,9.38
MCMLybE5SivM,1,wallet,1,190.04,22.80
c7QST8epHZyY,1,credit_card,3,151.37,18.16
nSWQcvlut6Ia,1,credit_card,6,62.25,7.47
fppaDz8MKdae,1,wallet,1,212.01,25.44
qAVAnzD9B2y7,1,credit_card,1,232.88,27.95
R08ZcO1xPUyl,1,credit_card,10,97.86,11.74
l4yhmlxBby1z,1,credit_card,6,156.16,18.74
231jIKHVHE2o,1,credit_card,1,258.81,31.06
xaUlDWOj6e7M,1,credit_card,1,229.07,27.49
Qc48zAWee9mz,1,credit_card,10,195.3,23.44
Og3GcZBbBzQr,10,voucher,1,120.47,14.46
iEiqRcxnmPiE,1,credit_card,1,107.95,12.95
fZQgJN46dmz3,1,credit_card,2,291.44,34.97
M4juQjsPUzFT,1,credit_card,1,269.21,32.31
Aoq4bjUat7Qm,1,credit_card,1,964.76,115.77
KjX1jpMBRJea,1,credit_card,6,857.36,102.88
aXvwdg6659qc,1,credit_card,10,54.64,6.56
beSqFu46RZxv,4,voucher,1,33.48,4.02
OO35okLdhbG4,1,credit_card,3,134.75,16.17
x5fLHCHVWK7o,1,credit_card,2,233.33,28.00
YguDK7QXgnmH,1,credit_card,4,14.01,1.68
t9Y4H5DvTMcJ,1,credit_card,8,101.03,12.12
6FsC1R6klRuv,1,credit_card,3,173.89,20.87
nP9SPCb4QdAF,1,wallet,1,33.78,4.05
MK15YoAqHp6o,1,wallet,1,75.33,9.04
XgJY30qfiA1P,1,credit_card,5,209.15,25.10
jtq9Dv2wGkkt,1,credit_card,10,268.46,32.22
0P58f9uLYjpl,1,wallet,1,188.47,22.62
HMkySf5NdwaY,1,credit_card,4,236.86,28.42
awVpisEGGfQn,1,credit_card,1,137.24,16.47
ABbqZbtU8CXC,1,credit_card,4,1517.7,182.12
cybMVgilDwWc,1,wallet,1,193.32,23.20
nhgLRxMYPS0y,1,credit_card,1,204.19,24.50
rqHdsBPfHR0P,1,credit_card,1,371.14,44.54
K6yEo3hllb8j,1,wallet,1,285.94,34.31
1qw8xXKvtDyz,1,credit_card,4,406.6,48.79
U7zB1UdioaZF,1,credit_card,2,72.38,8.69
dAp4gobOkUPr,1,credit_card,5,15.85,1.90
FSeHZJuPGgJj,1,wallet,1,20.06,2.41
vYuZDrERKlgk,1,credit_card,1,12.44,1.49
mufSkXbftzpu,1,voucher,1,472.94,56.75
W3zKDLdBs99l,1,credit_card,1,165.26,19.83
7sjrUlDkyQOQ,1,credit_card,1,44.05,5.29
ZrdFHKafwgEK,1,wallet,1,419.3,50.32
xr1WlpaTCNNS,1,credit_card,2,150.76,18.09
1VqoBgsPXPeW,1,credit_card,2,26.71,3.21
xUc7kX1dhr8B,1,credit_card,1,112.03,13.44
Wk9xkRnLqiDM,1,credit_card,10,86.46,10.38
UHUsoBe5Zvgu,1,credit_card,4,55.62,6.67
NdPnYveS7vMA,1,credit_card,1,108.67,13.04
sCPdV9bx1vGd,1,credit_card,1,196.01,23.52
BBiRHYvdT79c,1,credit_card,1,357.28,42.87
tW2C8x65BXkG,1,credit_card,1,47.84,5.74
v9Cf4muJxSWh,1,credit_card,1,67.6,8.11
JJFW5h6iRJFd,1,wallet,1,660.39,79.25
AAieR1NFttPu,1,credit_card,5,617.24,74.07
J216P3c6FnLZ,1,voucher,1,60.9,7.31
7sv4q18xiANG,1,credit_card,2,18.06,2.17
QokOMeUFiC3Y,1,credit_card,10,136.88,16.43
jooW7xkMVmfB,2,voucher,1,923.63,110.84
9D2oVMIa5sbP,1,credit_card,1,147.96,17.76
ZBWD5dpbNkbJ,1,credit_card,5,1415.8,169.90
