order_id,customer_id,order_purchase_timestamp,order_approved_at
sfM2OjG4aOEg,KDBAfwvyuxJf,6/15/2018 12:18,6/18/2018 15:56
UDKgOSB3Vwyg,bVU2tJU4kkFT,7/14/2018 0:35,7/14/2018 0:50
5290QBD4ezMJ,SuGg5PvV3Ofk,5/6/2017 8:54,5/9/2017 9:43
wQl16XDoOqSG,We1bQwEmDcFZ,8/21/2017 0:01,8/21/2017 0:50
bf2RZeS97uxC,OztxLcsx2ajF,7/26/2018 12:57,7/27/2018 12:05
hXiv3dYCSI2G,WqDraHPhXlHY,1/14/2018 19:00,1/14/2018 19:12
mAorpKWkQ5mv,e5zMiuEki6J4,1/14/2018 23:08,1/15/2018 22:58
8xWYe3siiK8g,Hg92JGdrlIP1,5/24/2017 18:59,5/24/2017 19:10
NIkZ98Ubz6At,zteYZAfjfipD,1/27/2018 10:38,1/27/2018 10:55
21t7K6YUGud2,usKo8rIxqpea,1/4/2018 16:55,1/6/2018 2:08
GIeDEcnKVVGx,T2hvyOrvIjux,3/25/2018 0:02,3/25/2018 0:15
4f39Kn3tVusC,Uyj7Mds7Wlen,5/16/2018 8:39,5/16/2018 8:53
avjGY0dkFEFH,1ZaLYV7ko21J,8/13/2018 15:53,8/13/2018 16:05
od0Bc2cwCAUd,haZXGFlushVX,7/29/2018 17:32,7/31/2018 3:55
Ds5aZFYPNi5i,2N9eFV9DRecp,9/22/2017 11:58,9/22/2017 12:10
KB4GkaDjJb28,flQpIyLXkn4Z,12/12/2017 17:05,12/12/2017 17:13
vIZEfFbsTnYx,6dN5BIfQ5PMX,1/31/2018 10:15,2/1/2018 2:53
OnQUJrkbsr7P,uGFyXmS3x6Qx,7/13/2017 22:45,7/13/2017 22:55
CHcERU9fjmob,854icRiqx55d,12/1/2017 12:39,12/1/2017 12:52
Beey0EkGYnAM,ckj39G9TP9F8,11/24/2017 13:01,11/25/2017 3:33
roQftzTtdK69,eKFbSvb0sX4G,9/3/2017 21:00,9/4/2017 21:10
FzdjBvKVgmiv,rg8NOemaJdSx,5/27/2018 18:29,5/27/2018 18:55
z3wrk2z7sBVo,RQfBHMbsXhPh,1/31/2018 1:35,2/1/2018 2:10
gKCqX0gbkiwb,VSE3f08eO6a1,5/8/2017 9:18,5/8/2017 9:30
g17oosMM3QKv,XyzrXnhz4Vsa,3/10/2018 15:43,3/10/2018 17:20
OBsAc6zGssI9,Up5x2sg2Rahf,1/26/2018 20:56,1/26/2018 21:17
jyDy1RVLtwmu,Ql2vHl8np8Qb,9/5/2017 22:14,9/5/2017 22:30
TX2cUoQVPQj2,8a6HdeN5kua9,11/8/2017 22:53,11/8/2017 23:11
1Z1qSwV5j46t,bzuvJ4ixmane,3/5/2017 19:51,3/5/2017 20:03
ZY7Bsl4CteJl,H5kc5BaSeXEA,1/29/2018 9:30,1/29/2018 9:37
9K0JWa41U220,AOY7qw02gy6O,5/2/2017 10:41,5/4/2017 2:50
PzES2kJssoA5,uKAFsvpFNbp4,8/11/2018 20:29,8/11/2018 20:44
R7UppOxbNgFb,KiKLtgrlofsg,7/30/2018 14:56,7/31/2018 15:31
qU1WHQyFxQ1V,P8jKgYmLViYu,6/3/2018 12:26,6/4/2018 12:31
S5TVDqSHruUq,usEqDIeDoen5,3/6/2017 15:44,3/6/2017 15:55
vR5d68yarJAV,X33341fpYYat,1/10/2018 15:36,1/10/2018 15:49
p8wmw6qxO4XS,Q0Ywiq76RibN,6/13/2017 20:02,6/13/2017 20:15
K1qDhGp7lfjg,JAnTRLxCkJzP,3/25/2018 9:32,3/27/2018 3:49
N5Zf0jzVXkAf,LbJRAMpXkUTw,5/14/2018 14:16,5/15/2018 15:31
w6bMvS8i7Vu3,GVseturUI8g3,8/16/2017 17:20,8/16/2017 18:50
B3gyyEI7ox9e,wpvjOvojm8hQ,5/23/2018 20:14,5/23/2018 20:35
6jX7BtctWzEG,4zyNwubgqWpZ,7/26/2018 13:03,7/27/2018 13:04
id3rRERuhzWF,XkOmfiNpNSAX,10/9/2017 20:20,10/9/2017 20:35
DfnaKW3ZVbEh,fefPo7KsojFh,5/6/2018 16:24,5/7/2018 9:12
8cld3MCeaSDV,FN7WeJuTfZIC,8/13/2017 10:33,8/13/2017 10:45
y0sP9QHmXEt5,zkTPYvbv03ek,2/27/2018 22:18,2/27/2018 22:30
J3eOzy6lAMI8,w8Lf4BrANLWz,1/18/2018 13:37,1/18/2018 13:52
T6ejFjdhbtNz,BIeWfswrmGZZ,3/11/2017 18:34,3/11/2017 18:34
hm2DoULrC1WR,pQr17WrFvVha,7/5/2018 14:40,7/5/2018 16:17
uK5pS2b7Cowl,wMzXfQ83TK5s,3/7/2018 12:20,3/8/2018 2:35
xvcAsb3g0v92,l4AW2bDFqtaD,5/13/2018 21:23,5/13/2018 21:35
pRxU1Va4M0Bi,37rO1wmb7hau,3/16/2017 20:10,3/16/2017 20:10
OloZ1AvlZ31J,RwbKdU8Sgkf4,8/16/2018 19:17,8/16/2018 19:30
qAkxDxhJcnhV,2aKjbDnYMe0a,9/25/2017 16:48,9/27/2017 14:56
czcwVRz0Z7qc,e8bEbo2wkFe2,11/24/2017 22:48,11/25/2017 1:52
tng18S35HFBi,56X9ESrBUmTy,3/15/2018 13:20,3/17/2018 2:45
V18NV7CF6J7s,gsacuOa7VKgd,12/13/2017 12:02,12/14/2017 2:12
jovPGgXw8bJk,JWtmUIJCoU2Z,6/18/2017 21:51,6/18/2017 22:05
e1yykirKzXg3,TGUsozKseWwQ,5/2/2018 9:25,5/3/2018 4:32
LAgRoPtsPJkO,CSTqI6SwSQZk,5/9/2018 11:20,5/9/2018 12:14
tRKVOpqNCgzY,JJVZpcRAa7nb,8/14/2017 9:28,8/14/2017 9:45
lLIMcYans9BJ,BORhmUzYKsE1,4/11/2018 20:08,4/11/2018 20:29
E0bJERqdmkvW,7xTiBuiAHyjA,3/17/2018 13:35,3/17/2018 13:50
kqfD40yKej0o,5NzbJZUniqH3,12/31/2017 8:03,12/31/2017 8:11
BJTgG9MRs1l9,nVakyECA7J9R,4/10/2017 19:31,4/10/2017 19:45
ZNEpKwOVrnGT,6qNXhlipSYF0,1/24/2018 17:13,1/24/2018 17:33
2qjSdik118Do,43VkXZsNqLkH,8/23/2018 14:21,8/23/2018 14:31
oA42wx8Oebi5,Do1MO4DqeT7o,6/28/2018 13:56,6/29/2018 2:53
orLyNcDS3mm4,Mk2Dm3z9GMo8,11/30/2017 11:48,11/30/2017 13:31
5bykjeJFHUqx,LaVKk7QXMPBm,4/18/2018 16:59,4/18/2018 17:33
PEQ8SPyIRT7y,jlVlVq8eHnEM,3/3/2017 12:25,3/3/2017 13:05
maYHJhwtkoCy,HMEDcg1rXJAi,6/11/2018 12:38,6/11/2018 12:58
oWDaRyZAphhW,tmkmni49Na1J,8/7/2018 19:37,8/7/2018 19:50
2hbyv1GKLs9S,J3HPuyz3VJ0J,2/21/2018 11:45,2/22/2018 11:48
PzNBTLTVoPcO,DaYkbSoAdoZx,4/29/2018 19:51,4/29/2018 20:15
l6edkIQT0kW6,MvOSjeTK4B1L,4/2/2018 13:13,4/3/2018 20:35
lblOUuDUYfpa,5lEbLCz4R5Qf,6/4/2018 10:03,6/4/2018 10:15
XmYu1UcUTgpt,ilI2YO9H3yX4,10/8/2017 11:39,10/8/2017 11:56
lkxSmzXN5jI4,Z01RESN3BoDc,4/23/2018 18:55,4/24/2018 19:07
L9PrErWLlAbw,CJhc8DPo1yMX,5/13/2018 8:23,5/13/2018 8:35
3Sr55AFqdiiU,F74v3tMeFmru,11/25/2017 14:38,11/25/2017 14:55
xxEHFxDi1jSV,hrPOwuOySHwy,4/3/2017 16:28,4/3/2017 22:50
LN9DgD4XYgEf,Tr3uitiwo0HL,6/23/2017 10:32,6/23/2017 10:44
Jld2RPIi8Afd,6Cfj1GdmJuDG,5/17/2017 11:27,5/17/2017 11:42
Lf2mvVoNCMYn,me5cHJngeISp,3/23/2018 11:59,3/23/2018 12:15
TGeqJfyiy3rP,LY9bG3okrxR1,8/16/2017 10:11,8/16/2017 10:35
K9hQFjJ0VBl9,GKdyun9rLuo2,4/25/2018 19:02,4/25/2018 20:35
auNxDZF5YlVR,gKcjXRfN6TSS,7/31/2017 18:39,7/31/2017 18:55
wMpWQQfAraTQ,a4CAHeTIL0l4,6/26/2018 13:44,6/26/2018 13:56
tW9RZNQP5sNo,kdtxYxOhAl2x,3/20/2018 20:12,3/20/2018 20:29
ERIf1jdGxIgg,mj0hU1Y61pcv,11/9/2017 20:29,11/9/2017 20:47
S0sAeAffF1DS,Yih0d3bfTWMD,8/24/2017 21:11,8/24/2017 21:31
2THB0o2D9uZp,bL1IejwF3hEC,5/22/2018 11:11,5/22/2018 11:37
tJA6BaSTSlJn,48zrZNuihqSV,2/7/2018 13:29,2/7/2018 13:51
aRSNNUc2NSgd,yHNuYOKe8goe,9/28/2017 0:10,9/29/2017 2:30
SnKh97rbVDgm,iq4W3WTSKnQm,11/13/2017 21:32,11/13/2017 21:46
ZWyMPkcvDraa,EYGkKYboQ5lk,2/25/2018 14:16,2/25/2018 14:47
AbaSRJ6Z2ZR8,9fXc6WsyJwSI,2/10/2018 20:01,2/10/2018 20:10
OGOZ6VGKHrTi,5C68JjDuYzrc,5/3/2018 8:57,5/5/2018 3:33
MequDFL4BTFx,wnrdIBoybcaa,9/24/2017 20:10,9/24/2017 20:24
79lTdLWBINy9,HLwrm8OCrmwp,3/25/2018 21:20,3/26/2018 21:15
LgKYNpcJoJlo,qxuVCEylf6vp,9/19/2017 13:19,9/19/2017 13:35
Bvh4Botb7wL8,AbiVzKVldrP6,2/12/2018 16:32,2/12/2018 16:48
ZKnKVnGy7Ehb,oDWXBq8HknKQ,12/1/2017 17:43,12/5/2017 4:13
xX2emssut9H9,J0fIQByMg2my,3/6/2018 22:27,3/6/2018 23:00
NT7nTOp6uGYx,qExiCbKaJC0X,8/8/2018 16:32,8/8/2018 16:45
A9BZBTREd6ju,rmUKnlZg2KRl,10/22/2017 10:27,10/22/2017 10:49
49KhubuSUKkt,YIOigWq4sbmE,8/16/2017 15:50,8/16/2017 16:50
ohM4jkIiVuHQ,LbEJzxgkidBV,7/31/2017 23:06,7/31/2017 23:25
H3syUeMR2HkC,ywjc3GffUEZG,1/29/2018 10:42,1/29/2018 10:54
Kcgm0sdlQoZQ,DRx9khZiLWce,2/12/2018 18:04,2/12/2018 18:10
45HsKNkxfWOJ,EUxZjXmsczKo,3/15/2018 7:45,3/15/2018 7:55
ixVPjtIjHy97,WlZentyuC35r,5/16/2018 11:23,5/17/2018 3:35
4AbQ4PZUXgV2,N97RWvLZMHRg,10/1/2017 13:16,10/1/2017 13:28
R3MHiP43btk9,Bv5WJuSNe7bx,2/10/2018 12:52,2/10/2018 13:08
aIWdxuPxVwXf,M2Zn7XZFsTH7,2/6/2018 19:11,2/7/2018 19:10
znZ8YtM8reSh,dtqv8210LkKO,4/19/2018 11:45,4/20/2018 7:11
QUqIzyOr6soF,0MDOVZVIhWtB,6/18/2018 16:45,6/18/2018 17:01
Nheefr0KXtBR,eY2kkeV7xKbi,4/9/2018 17:26,4/9/2018 17:51
k2LJHv3rB5Bl,WaH1ONGCyH9v,4/6/2017 15:45,4/6/2017 16:45
0pbZI1Lrx8cz,Onvi6vVx3ryl,6/25/2017 18:47,6/25/2017 19:03
CfC0DOX2eoVd,cHvFbqRxwmjG,4/3/2018 20:25,4/3/2018 20:49
7U9zPMHv9PM8,In7QbT5vE49b,11/21/2017 19:00,11/22/2017 2:35
rX74r0JFxar7,g2gbYqREulCf,1/5/2018 18:10,1/5/2018 18:17
RAo3RFo0yB83,0TgVGgssEWsF,7/10/2018 13:42,7/10/2018 13:50
rrrjDI6fs3uW,kQkVW63t21FP,4/18/2018 13:56,4/18/2018 14:10
eSRtOJol8q91,UBVaEb36uUCX,7/9/2018 19:07,7/11/2018 3:06
mpoP62DDQBgx,P222DO1vou63,2/24/2017 13:16,2/24/2017 13:30
r2la8WrPqF3h,GBJHQxUeSQ6h,3/31/2018 16:23,3/31/2018 17:09
Wj39vVYgOs4u,4Fvbxa9aV4yY,11/29/2017 11:10,11/30/2017 13:31
ZUOdfMs21YaJ,1wHG3Bl8eiRN,5/9/2018 11:43,5/9/2018 12:14
DzwXlBTfT4gA,xjQQqzX4kNlq,12/12/2017 15:25,12/14/2017 2:12
tZIyGikMRCk6,0ZHfdojBh1uV,10/9/2017 11:01,10/9/2017 11:14
AMBbJhbHREV7,rPko2aKWArGN,2/26/2018 14:25,2/27/2018 4:31
dudVFraoGFQm,fibf5DiVmq3n,8/10/2018 13:04,8/10/2018 13:24
EY4f7IUH1NAr,imr7Bt5lPQKO,2/16/2018 19:09,2/16/2018 19:27
vPYUVO6oOxAF,YqJbxMxRc9jl,3/20/2018 19:44,3/22/2018 19:55
9z7YzSjWRci4,g3y6yZGplZvr,4/8/2018 6:42,4/10/2018 3:49
JlwmrrXjOaJj,ILU2FeSLqhCf,3/18/2018 18:52,3/18/2018 19:05
8HZ9xp5ChH9r,8qyFyGBM2ik9,10/10/2016 17:16,10/12/2016 3:01
4i6JwT7iw5oy,ZODNY6Qd5ysI,8/10/2018 17:15,8/10/2018 17:25
kw84iLQwVxQn,Cy28RcYc0ZyG,7/31/2018 18:48,8/2/2018 5:05
Z77KdxGpoGkM,jnreza7fxkZQ,8/14/2018 14:57,8/16/2018 7:15
BzAr1qX9PySZ,StYV3iVdg8dW,4/11/2018 13:29,4/11/2018 13:50
GTx2g8Dfu2Yw,XGoHv3sF8t9f,1/27/2018 12:45,1/27/2018 12:55
tyRamndz3A0n,SMyNznSGoN58,8/1/2018 8:29,8/1/2018 8:44
NwS5gfpHOrQ2,sZGoVfWpeCZA,2/14/2018 14:20,2/14/2018 15:00
bv4Yx0ZBK055,nhinnTySTNFw,4/13/2018 16:18,4/13/2018 16:35
OUgccoc1kq3u,Y76nw8r0GpbW,11/27/2017 23:17,11/27/2017 23:37
u6DHM2I1AWwu,Fp9viTszU8Wk,2/3/2017 11:58,2/3/2017 12:05
EWmLbRQmv5JF,RZKdODnxmWFy,8/23/2017 14:34,8/23/2017 15:06
5DcNTJuqoJt8,h18H2bZ3gBA7,3/7/2017 10:25,3/7/2017 10:42
qPCv9hjC9OYr,y69XmJSNMr7b,5/10/2018 8:41,5/11/2018 3:10
if2ph1JqYnFq,SUyneY9FQm1f,2/6/2018 15:04,2/6/2018 15:28
EGhz4eIaLai4,Sc0b0AObkJ7a,5/13/2018 15:06,5/13/2018 15:33
ZEfCyaYcVnj6,msFqri3WRRjz,1/27/2018 16:04,1/27/2018 16:13
FtAPRJSOXo2r,8ngMg752klxK,8/15/2017 16:35,8/17/2017 3:06
ut3GQxFF4rZh,hoANQGprOOs5,8/10/2018 0:58,8/14/2018 4:15
e7gpkAtQ4SEh,cs4BDDWw9z4y,7/3/2018 19:21,7/5/2018 16:30
5Z7HAEVUEmdy,TwlLPxTA4tKg,5/16/2017 17:41,5/16/2017 17:50
2GCtNrfwrKRc,1IlkZYlDLUHk,4/1/2018 22:50,4/2/2018 22:48
IcIuKvwDH9XC,ifKh2nO5cbND,4/24/2018 11:16,4/24/2018 18:55
kblQV2Lv5r11,QWn1ahUqJ6iq,4/11/2018 20:21,4/13/2018 2:15
pJDRBwyk25zo,HNuObUPMOpq1,5/19/2017 18:13,5/20/2017 11:35
v12DR0hdnhyR,WbuNxRd5LHqb,8/3/2017 16:16,8/3/2017 17:00
kFKVOsFAnFCH,dbVRED5Fxe8q,4/20/2018 9:44,4/25/2018 4:11
1cQUzrdh9TUF,Y5NZxXvFXpNU,2/28/2017 16:11,3/2/2017 3:45
vxXt7AFyzn8w,05d85g7rSQVW,5/18/2018 6:47,5/18/2018 7:16
Rm6NXb9mzpxD,DHBXtGOexQUu,9/29/2017 9:05,9/29/2017 9:23
z0CT2ZDNAC30,AeIrwOm4859L,7/1/2018 21:14,7/1/2018 21:29
6DzYuoS1sexQ,eLEZYvgtvb9B,1/13/2018 13:36,1/16/2018 4:31
7Do6ZM8sPRuC,erDqDjgISlss,9/23/2017 14:56,9/25/2017 17:44
3NjvDSrGEabn,C3QayLEsmN8R,5/19/2017 10:02,5/20/2017 4:03
HeVJbkm0pXF9,blxY2uNsnMc5,10/21/2017 0:33,10/22/2017 0:49
UURmECAwiNMz,XkRkgizT9IeZ,2/9/2018 10:06,2/10/2018 2:35
7UZq0pHQ61gS,TrxqzC4mckDg,10/28/2017 16:40,10/31/2017 4:15
gCdfpFxfhMYn,NUiT1ot0aNfC,12/7/2017 8:39,12/9/2017 10:59
bbIywtwhCSJj,0aKud6eoWtiK,8/18/2017 10:58,8/18/2017 11:15
0bcWaNTpEkR7,xZehUj3MRidb,7/26/2017 11:46,7/27/2017 10:10
WJnfPFSvDlKp,x8iHSbMKFZzN,8/20/2017 20:43,8/20/2017 21:04
PpFdi2zd29xG,P8swchskY5I2,5/9/2017 23:03,5/9/2017 23:10
1aBaHmNNPiwM,JfpTgT76zqed,5/22/2018 14:22,5/22/2018 14:34
u1258DKgq3pW,H1zzsrwMS7uG,5/9/2018 19:32,5/9/2018 19:52
OQhBobRihSse,GgQ8ZnJHiaXi,11/26/2017 14:18,11/29/2017 13:12
U91MFze9UGti,r920fmUi5cU0,3/20/2018 23:22,3/20/2018 23:35
yFESU8l4f5St,z49jFG9PXeDw,5/16/2017 22:41,5/17/2017 16:45
9H7u9HybBvN3,iy5SYvLbsAw5,2/28/2018 17:53,3/3/2018 3:30
Q8SzMlDdmMml,yo4euYpJayzC,1/28/2018 12:48,1/28/2018 12:58
h26fX5HPp0x7,BlJyGVet1poI,10/17/2017 18:50,10/17/2017 19:36
ZOhWISvhbWnq,iXVGN8cEH0Wn,8/30/2017 18:05,8/30/2017 18:15
N59YwrEnzMri,T8P65IlVUB6u,2/7/2018 22:46,2/8/2018 22:50
8gHvz109IFbZ,dEDUoWpaeW7v,6/7/2018 20:34,6/7/2018 20:55
SG7hc8Uw9PQz,XLfro1djr6Yg,1/5/2018 8:34,1/5/2018 9:31
idjrumr1YF6e,Ooe5Z8vrjKqT,4/1/2018 22:22,4/1/2018 23:08
Dq3KT46nwMiC,5IMwlG4Hn4Fw,2/28/2017 19:58,2/28/2017 20:10
65TYgcOMSqFL,x1scCuYUy7TF,6/26/2018 0:54,6/27/2018 3:35
ud3ZVkARBHiL,EZfld1s9MvV7,9/29/2017 11:07,9/29/2017 11:24
OR5OSM0mrJRZ,8QFcDdmwUIjL,11/24/2017 7:24,11/24/2017 7:32
iw3tZGRBxbuL,jpJQoSK5FcSv,8/7/2018 23:50,8/8/2018 0:55
xzWF1hBii1rE,1NjfxfKacCXo,7/21/2018 19:24,7/21/2018 19:44
zEYN3D1xAHO2,iPEH15r5O1OW,5/10/2018 7:40,5/10/2018 8:55
VCRnT6zgWKPD,ggUpOHOcnhs0,4/23/2018 9:14,4/24/2018 17:22
w7WRzam27GDb,k5Y5pN1r0W9I,7/31/2017 23:06,8/1/2017 0:43
d7TQpugqtkPe,5UjlbnV4tu3p,7/3/2017 9:21,7/3/2017 9:30
bYrYEhG4FJQl,Yb9B5mCtgmBk,12/14/2017 14:07,12/14/2017 14:31
3sfTAIQzIPrL,YbzwmsZFMzkN,12/7/2017 6:28,12/7/2017 6:50
OP3o9Tg0ECbS,G9lDpoGDkabG,3/11/2017 11:33,3/11/2017 11:33
4c733dGRUTGC,Ab9SdVCJVGZX,8/28/2017 21:45,8/28/2017 21:55
cWOuXp8H7nBC,2dm1KEpmHAvl,6/20/2017 12:46,6/21/2017 12:43
QC8Y8xin9tWP,R3kNld6Rreth,5/9/2017 13:20,5/9/2017 13:35
zD2bsiR66bu7,MLWqxK3swzTh,2/17/2018 17:33,2/17/2018 17:46
1sMBGekyJX8D,L8btrfhF4Y9O,7/29/2018 16:38,7/29/2018 16:45
56IU0imkiHwL,RbEoKADAr8jR,7/31/2018 0:23,7/31/2018 1:00
BR7KGDi2sxk5,HeLAAuJzXwGn,11/27/2017 17:56,11/27/2017 18:12
HI0PTzW1whj9,8QCfjrlNU1NS,6/3/2017 20:16,6/4/2017 20:15
MRezJ4Rm1sG0,HNFmauMUVb0C,5/29/2018 10:46,5/29/2018 17:57
QOCLErPHfcJd,MLW8J5T1IGsC,3/25/2017 14:49,3/25/2017 15:02
JEPbEOQfvGEL,ASLhQP5uNMwS,3/8/2018 16:00,3/8/2018 16:31
6ZLVVf4FsKQ4,sGwfqT4e1eJo,11/14/2017 16:57,11/14/2017 17:15
tCGvjbTf01AR,tEzCl10vrXq3,6/9/2018 8:51,6/9/2018 9:11
lUTVS7BaEGrC,vnoVG9WELjf9,2/15/2018 14:34,2/15/2018 15:06
mWQp0pxKcR8c,61jywdkkNkMh,8/23/2017 12:56,8/23/2017 13:06
upttE8TufItB,YO6D0rwfV06B,7/22/2018 9:29,7/23/2018 11:32
c8G9TO1VDvmG,jKx35VkH9fb7,2/9/2018 18:22,2/9/2018 18:35
MJZLTQc5E1Ud,xVbnmaR4OPcc,4/2/2018 21:01,4/2/2018 21:10
ExxOVIwYUvD1,6d2wyh8PzaF9,4/9/2018 22:58,4/11/2018 8:50
qkSSVYQ5O9O5,gif2mluxYShE,7/26/2017 14:44,7/26/2017 14:55
PiHz9LXw9RwU,l0VrffQtxIHE,10/24/2017 17:10,10/25/2017 2:08
G2dHgdYKEuo8,askTn7ioOifs,8/26/2018 17:28,8/26/2018 17:44
Rt7R6LDsKAEy,KGrujb9QAZAc,8/25/2017 11:16,8/26/2017 2:24
DVuT1ZjHLciq,0LkOoasJK84Q,2/24/2017 15:50,2/24/2017 16:02
vjfN9h2f2fOJ,pa7WVigGke0C,10/12/2017 13:14,10/12/2017 13:28
vcKjbA12VJfq,9foUdW25NLGS,10/17/2017 10:04,10/17/2017 10:14
NP2HeYLrJAPn,MDpV3Mt1vTQ5,6/11/2018 12:42,6/11/2018 12:58
S17aDmxImxKr,r70WMAiaHUwG,2/12/2017 9:04,2/12/2017 9:15
yCc2a7PAoB46,zUtZWMSABLqI,11/27/2017 10:27,11/29/2017 10:30
XaNXJnWCRr0Q,4FirvaopF2PF,11/14/2017 21:09,11/14/2017 21:27
DiuJ7gkaO94y,yhilUIRex04R,10/3/2017 17:10,10/3/2017 17:24
tzS1w2M7Q5Mo,Ev1y1ZDeR8ly,5/10/2018 17:45,5/11/2018 3:10
U67pJepvts4i,2wt5PmfiKoB8,11/17/2017 19:41,11/18/2017 19:50
SGPn5Vj11DtR,t6IbYTgnhifM,5/31/2018 14:25,5/31/2018 14:54
E3esGpExWIz1,Jrfo8c8B5Y9z,7/12/2018 10:59,7/12/2018 12:06
oWMjkP0k8kXw,JBYFgSleI5kV,11/30/2017 14:39,12/1/2017 12:52
tSQ57HY3D9he,dIseHsC9snr9,10/21/2017 0:17,10/21/2017 0:35
pGvHcihSyOBs,hz6X8E6bqDmN,3/14/2018 23:32,3/16/2018 9:42
TnlR9luY79dh,9r3pFa31G67A,2/20/2018 15:15,2/21/2018 11:31
mOGKLDJDLjkG,5N0dv3hXISYi,10/15/2017 12:28,10/15/2017 12:49
hhptwvpY91Ca,BJl2PrptA7oe,10/28/2017 11:41,10/30/2017 10:15
mFM7dXJ1PW2M,OXlqzc9miROl,10/3/2017 17:41,10/4/2017 3:07
C9zD7SDdVy7h,ikHpLEOfCkBt,12/5/2017 13:58,12/6/2017 12:30
HHXyM1DmMFZU,kjeeLxJ0N9KF,5/4/2018 12:39,5/4/2018 13:50
i4eMmh5pNXIV,Z2HXvJPFKnvP,2/9/2018 11:49,2/9/2018 12:10
iHqupVaOwFKU,Kbr6RgThL3pu,7/25/2017 17:24,7/25/2017 17:36
LBsrNeqHG91v,skvk9BZqCy99,2/4/2018 22:14,2/5/2018 22:10
hgATq1Xvs3l0,77WVbuPc9CV0,2/3/2018 19:15,2/3/2018 22:35
qdJgSPQoEpMQ,dXF00D8V7ICg,11/2/2017 17:18,11/2/2017 17:25
DhVfAswN1UzU,trGndAAx6iee,6/29/2017 11:52,6/30/2017 13:30
yVjXGstri5te,kA4oJMkbJS2z,3/21/2017 21:14,3/21/2017 21:14
omj2qxpzjypw,qTKzFHYdgzSU,4/9/2018 22:37,4/10/2018 0:31
2hweJnSUdW8S,ZRtqQdKpizWb,1/4/2018 11:59,1/4/2018 12:09
0Vgkpat0cZpW,n4hWpbkaTr7c,3/23/2018 1:42,3/23/2018 2:47
awbdzXwGcvBO,WNaGSAwXPPOI,8/11/2017 22:13,8/11/2017 22:30
fhMD2axdfQze,sGUrG4ia2eYR,10/11/2017 19:05,10/11/2017 19:25
mXTwWbHuT6Uw,BCtVBkUoMXrh,8/5/2017 8:59,8/5/2017 9:10
8CSHGPdG9MVQ,bL4lQmiK5r2h,5/5/2017 16:46,5/5/2017 16:55
0Vc74lJTAvl7,lYcYzJQEqp17,5/30/2018 13:00,5/30/2018 13:10
oqCfRsR55JSd,TxFSMuomP2TU,8/15/2017 16:43,8/15/2017 18:24
8TZjNYV5j88b,CFDZhJ5b6wQu,8/17/2018 19:58,8/17/2018 20:10
krBhTRPZXZ6m,ebdb3qtgTyLx,3/15/2018 19:54,3/15/2018 20:08
RbtkKEOIPBaL,cnWbnVoaX8JM,10/6/2017 17:12,10/6/2017 17:26
0sFhQ9Cum94Y,UDYE2Y50Dx26,8/20/2018 13:38,8/20/2018 16:10
j5HYEETzz7fE,F7r1fN6QbMES,5/10/2017 16:58,5/10/2017 17:05
PGgUTP9K7Y7v,V13TQdI0EiVp,3/17/2017 18:15,3/17/2017 18:15
N6ghqmC9NG2w,Yoysu3wo7Cl1,1/18/2018 9:03,1/18/2018 9:11
Zh7mLT2QTYIG,nE41mw6HN5l7,6/21/2018 9:53,6/21/2018 10:22
Xsv9KJhRWNZQ,KydF7ZOaNs6E,1/9/2018 14:47,1/9/2018 14:57
InfrtxPVbmvU,o1W85exraUXB,2/1/2018 23:16,2/1/2018 23:33
JJaV48U2PBqn,jfZhOhFdaWBY,4/1/2018 0:27,4/2/2018 0:30
aA8MyO26Rf7r,SUEHDwqAExRM,1/24/2018 12:13,1/25/2018 2:58
iFaVPsLAEiuI,TaYqGFCnBn9S,1/28/2018 0:47,1/29/2018 0:49
CbrB28RqsOzQ,bSK8HZptLvwP,9/7/2017 22:16,9/7/2017 22:30
rvDYoJz8E2Mj,ExXf7cuy8QhT,10/13/2017 14:29,10/13/2017 15:20
amJ5OYQcZLZr,aFGNhPATNQZQ,11/13/2017 9:36,11/14/2017 4:26
f0aF4jDubJt6,JmA5Pv9cxaHX,6/18/2017 9:58,6/18/2017 10:10
cVYOcnVYx5lg,3OlYOSH0mgvB,8/24/2018 16:35,8/25/2018 16:30
qjnNLqw2KVBl,zmLczAiBtI4B,10/2/2017 0:28,10/2/2017 0:49
OHzORkz4xEIB,tfhqIof1gF3L,1/31/2018 17:33,2/2/2018 2:54
A9Y0eevyWUrC,MXcAy4yZGiyB,3/16/2018 15:59,3/16/2018 16:10
n6LfyEoEWlkX,6OvXka6to2bQ,11/8/2017 17:07,11/8/2017 17:30
QNH4s94rbj7Q,MQf4EyWvYLZD,11/8/2017 16:52,11/10/2017 3:06
CjrZ9XRcCPxf,3kKzrjDEBxNK,12/7/2017 9:22,12/8/2017 2:54
oJFV1bMOVlBI,cmYAaHDIG9gv,5/30/2018 11:23,5/30/2018 11:37
YFXrgq8VhTRl,mCONuVrUXVxu,6/5/2018 23:30,6/5/2018 23:52
RO2OzzCoivq0,YhAom4B6uKyS,4/15/2018 14:39,4/17/2018 4:54
72B3UyVQtpFR,O4IcrjDcrM6d,6/29/2018 18:27,6/29/2018 18:50
u3QYdFI6Dnry,cvfFzUPlkQ0s,2/26/2018 11:04,2/26/2018 11:40
4IJCynBEPknh,LF9AP2KTK9ps,3/30/2017 23:41,3/30/2017 23:50
