order_id,product_id,seller_id,product_category_name,price,shipping_charges,product_weight_g,product_length_cm,product_height_cm,product_width_cm
74XRE8c8xrky,AcNTDCToH3cj,nHGEkM2UCRjt,toys,168.98,62,450,30,20,11
t2g5H5bcuQ0m,5Z98SahoHJ9W,KMUPLmVqQPcw,electronics,75.25,0.96,100,16,8,16
n1fUk5PUVz5Y,di7ijsY7urix,COsMF55fuZCX,toys,3089,77.93,1350,30,5,20
IXHHEocrWPaB,AMKIgKd1s17B,TuPm19CMKvrM,health_beauty,28.55,11.73,200,22,10,18
YSCSrGctd4Fw,BsGZQ3ZAJgF3,qLnUNL5EBZhJ,toys,182.9,77.92,500,40,12,25
1g3K1Vuhiwx7,6nH9i6TewSfl,pRu2LZ9MCovA,toys,140,3.99,4500,19,23,19
8aHmdgikOqF7,BAlFpRGKJ5X8,yHsOFiqVrV1u,toys,257.6,67.11,550,50,10,25
xEKAGeFr2FPU,ET7IBb5qtLmD,ceLyg2V6lyl7,toys,197.5,47.55,2600,40,12,55
4RKaqAwEJ5u0,vxsBbu5BWSE9,VZmgxK6ws7Pt,toys,836.99,95.31,325,19,2,19
AYDwWlDcrDR2,ro08JPncYzLh,r7VxefoTVHbb,garden_tools,2899,2.75,1650,30,22,30
NjYZKhXoNrDQ,aFz7OYunzKxu,ktRZdQcJoKSX,furniture_decor,820.05,21.98,400,40,11,35
85ct2BIvhH8N,JD2p9wPfOt11,9fFFM6RBxCkT,toys,153.4,17.38,7350,25,62,25
ll6d3B6uZnBv,8mEQv1KYk0od,yrRN2gKIgYet,toys,389.89,7.56,600,90,5,11
GIGpRJNHiULZ,GHIiBjW8k3Kb,WTbhLip6Y9IF,toys,47.65,101.29,450,16,11,20
guCVMvZ5ZhyE,KIYt8ODpiQyI,TBkUw9PKrND5,toys,75.6,50.97,550,16,7,11
lRSE4O3IV4QZ,zmcSd9ftW2Xf,l1pYW6GBnPMr,telephony,548.35,30.66,350,17,4,12
o5Wr5puCj24z,b7EB4FL0s7l4,3KuTukGXgD7C,auto,171.15,42.88,500,17,4,11
6UkcZcjdUd3s,b6rAL23rldjq,KyJlfZytZk4Z,toys,185.6,67.24,750,30,30,30
Q8R5agIYhe8Y,IJvLLgLGVBbO,ruq0u2ZpAMDr,bed_bath_table,128.99,35.28,1150,44,2,35
eCc1grU531R1,DXG0TFaZjGHO,V8Stg8HdXCTe,toys,403.9,21.84,200,16,7,11
SMiw5ttpy48M,5LKdWSP5arz6,UknQ7p3pZltZ,toys,185.89,267.08,271,19,11,13
kDVAeUmBto50,WrSqgcr70yj6,h5jBMl1c5nuX,toys,42.89,20.9,50,18,6,11
TiwxrHQPBQLf,dAz11YkQkoue,TuPm19CMKvrM,health_beauty,59.21,47.55,100,20,15,15
5N5Bux2j0C3L,3oBl40sQGzjp,7OKhjPME8ZK3,toys,37.88,3.41,207,17,12,13
ggpzr4H4EPDS,rCGk3wgcBYnh,PajbyLRnTzGg,toys,114.62,16.03,6038,68,17,47
QOMs2DSXeIdZ,G5QdZbr9AZIq,yltqvkLskQa3,toys,564.99,2.46,283,18,7,13
cod6sS1PH64E,6rQWDwXACGok,7mz5rcOWkZFW,food_drink,126.69,17.44,1200,16,23,13
t17zVehosD2p,6VxZVnOQRkU7,f9tu6ULae8aj,toys,241.1,5.59,200,16,2,11
duXrqub3ZkhA,BNhHbVUsjgpK,kku6xzBYlORI,toys,390.19,47.55,240,21,7,15
tbphDs7u86CQ,fWVGVg0I9HK2,YVBAT3QqF9Qj,toys,91.33,38.48,1500,50,40,30
RV7EAhBF4SkM,PwoiOjyJfSJK,ruq0u2ZpAMDr,bed_bath_table,403.9,4.52,400,20,2,15
BNg05hXaIEw5,Y9RZLlJmz7ht,8rHUnSQeQcMj,toys,38.94,17.65,125,16,12,12
yqMawlxzOrGg,dVuaRSBszarG,YMhNYylQxsGF,toys,1069,59.25,883,18,18,16
Bw28Fds0WM5U,KvidPAEAVI5p,Mhg6gqpiKkO7,toys,1499.99,12.81,100,16,12,12
ff5xYsprJ4Sv,vWU8iCztHA5Z,ENekhljjhevR,auto,692,2.75,8400,77,4,47
FhmosFWRSRwZ,pwKC4WGEtMsM,2jTASjIU2rIf,housewares,376,20.51,350,22,8,19
Ls2ZB0VaG6M7,JZCgTuWqJSc1,ux1d7N0zioFv,bed_bath_table,72.4,31.89,950,35,7,24
3gtsXgPC978M,eeyWjfrLde8T,QBnqN8st5If7,housewares,126.5,77.79,10150,89,15,40
gmiBfNdutVlt,dfAHqNQcTm3T,SgeUigb5Vbiv,toys,2899,47.55,138,19,17,16
jQtN1ZTPRRRv,OREzyxIkjqea,c1Dw1Rwr2Qdd,toys,2799.65,69.94,5450,16,65,25
nTC4gYmyD9CV,vkLCZlyM8xfp,N32MgQgsAb11,toys,145.2,89.36,1450,26,18,11
2dXtKt2nu2EG,0x4ni1JSpYau,qMSMJjxggK58,cool_stuff,125,126.29,9350,50,28,40
I0EC2Xc6uT7G,gvwzTzO3hwSE,MdWxBEep7ZnV,toys,139.6,21.91,550,28,12,12
azXnoRHoj1TP,kPeGVigxGdij,KIHrC3FMX5je,watches_gifts,60.09,142.47,275,16,14,14
E1pTVEZLX7wJ,1RqKoKYqqpgi,L4knTmL5Wduc,home_appliances_2,193.25,59.69,7300,82,10,54
pcX8mTtZtpq4,vGXXRal5HLec,bd8RhBYu7arp,toys,56.89,29.56,300,22,14,18
RXKWVq8ycG0U,Jm3dvAssK0WW,cJjMnhGSG3Hz,housewares,820.05,6.87,250,35,4,15
OeKlIEzIn2n1,2H8n6x4BSkuT,zVIBQkWGheJR,computers_accessories,136.9,103.62,200,21,14,15
NNpP12xFqwI2,i8rOWNVCU8SG,X5fhqRmuvQ9Z,toys,178,13.71,200,17,11,15
jVUoR0R1wb70,hikKrrj4NPz3,W6l1S0eHysI8,toys,184.9,21.03,20325,63,40,55
5lLHBWTaCZvE,vTrdy4RV0PS5,R7nUkxgwW9FO,toys,114.89,21.69,2200,48,25,25
UTriR1zSI5cs,9vi5lZpQMiYe,tQFHgEUSAMiP,bed_bath_table,75.25,68.24,3250,34,8,41
rHzqgJ4a77XO,uRiPhca2qKW1,bI5cDrYjs9Qa,toys,514,12.28,350,21,26,21
07b7ksNxK2h5,xumC4bCiq1HC,sHHmuXxVQj7Q,perfumery,648,32.34,250,16,11,11
n8QdSmbWiwUD,2LAXvrTqxAaL,tNJnfkCxzhmN,bed_bath_table,820,50.28,550,16,10,16
ZQFFKfC161zK,TlVlN3JFv5vB,K0qPVGdA91KO,furniture_decor,620.1,6.34,13650,45,35,45
7I7sTqXbYTGP,oNO8AbVySUlF,05nIYpVrMwiz,toys,453.7,25.87,300,16,16,16
YlSibKmSgoSy,yTqIjN3uNdkF,RKad98cTxhSb,toys,56.89,82.12,800,45,15,35
TMSVZZEW8x9l,ew39b2XT7Wkk,KO5ZAQ5NWsGp,toys,170.7,47.55,200,22,11,16
SqfczXXBXMa1,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,cool_stuff,71.8,9.84,1200,42,25,15
mtJK75jbTrQa,0EsupKNjYnf3,9pqN3E8r3heO,sports_leisure,97.05,38.66,600,16,30,15
wRINxG1NWsdA,xQioODvwyRAx,hDN0gJiFmrgG,housewares,280,57.49,16300,80,23,33
KmsK9kke3e3q,OMuYPLoK6ILs,83mxmvg5Z1d6,auto,509.99,38.63,975,32,35,29
MU0KXsK8EazC,PLGOpO4CZ40L,KMUPLmVqQPcw,toys,359.5,14.25,1300,25,30,20
wjtYn5Umfasg,8EMcxO7AFhVP,vlLUp3U56e8x,toys,149.08,57.11,180,17,10,13
vNv0A5MTmn1C,ko9NmzZZQxX2,ftbUjJ6Gsazg,toys,424.2,24.79,1477,28,20,29
pHF0OHzmTTxp,R1cGnv5j5VHQ,l1pYW6GBnPMr,toys,167,47.55,250,18,4,12
bAAMy85xy99j,dwSsHiJqVr2I,tCyremdSJmzU,toys,33.41,52.08,2650,26,20,20
EEQVr71L054a,kktXNGIh1TrV,3EIRvF91uvoZ,toys,2799.65,73.56,5900,46,20,46
6zsmbWO06JhY,RrZa1rd8Skj2,RKad98cTxhSb,toys,53.99,67.11,900,28,5,20
pamZHM55p1qc,NJsSvN8VqZ4R,hZDPWQ7DEz8I,computers_accessories,148.6,50.28,183,23,14,14
cBv5kGOTkCet,GMEXUrKM8Wty,ItYhqrkUww7D,toys,42.11,4.51,3407,28,22,23
egZv71HTpaAn,wdV7yJzaz3Su,EqPcJSwcfSMn,toys,29.87,44.84,4338,17,12,14
YRsdsGD1o9uT,BC5Y1lvO6Ilh,ENekhljjhevR,toys,107.63,19.96,2000,68,9,35
17AQpbR3M5Vr,KQ32tRgl51z0,2Vzr14MB7bRD,perfumery,106.6,38.19,408,20,14,17
cTbDpXTQ8DbH,2ivEYJIyewvZ,yltqvkLskQa3,toys,669.9,82.93,250,19,7,12
ektkaXCsoS76,99TZXwVPOMON,v4i9GZGfxgTZ,toys,206.57,38.03,1900,49,10,28
cXqmzxXKLpg6,Oe9RxwZQV7Ks,KH9VVC2iPaCb,toys,145.99,47.55,150,20,13,18
PLlLxpp6jVhT,OkVrJgMyxTHh,Go8YHBAVjLc1,stationery,1849,11.33,258,19,12,19
Vz2PjcdwgBOD,SLANLZkCbYI1,Mhg6gqpiKkO7,toys,1500,6.87,150,16,12,12
qMev8C7l6nvL,HhAtKukEU7VT,UOGIrJtSldvd,toys,104.4,126.47,1867,36,6,36
60G3XhITnSZZ,BC4crc1SHsds,JIxWSNx7OwpZ,auto,115.52,43.68,600,16,2,11
trZYCQVnXk23,obqbXCfEADHc,RFMenJSKu8hK,toys,111.27,20.9,400,16,11,11
0usk3MBEfZsQ,nctRmgcDE2mU,qlWrFf4tJjSk,toys,479.82,34.33,350,22,20,27
dpfeYpud4sGT,prNVpUC7Jzn7,9fFFM6RBxCkT,toys,387,6.08,1100,30,30,30
8SwcoU3sEIcc,1mCCnFyArPTD,hthWZFIJJoJh,toys,127.77,30.66,400,16,2,11
0FCrfMfNr9cr,H6EbpVsFlm5M,AHG0TE6bRNNY,toys,139.9,7.52,200,19,19,19
GdS7tzkf0mkj,4xl3DUy6JOK3,TuPm19CMKvrM,toys,58.1,46.22,350,36,6,22
9gvVR2ZLXBEm,PxvlXLgjtRkS,VJ5Szmsf2dUQ,garden_tools,266.55,14.18,1214,30,17,17
U2Eh9uQrinpd,fWtUgQbv2ELm,9glrjePowgzM,toys,259.91,9.73,700,22,22,11
ooNUHbTiQE3m,BKzXYA6g576i,X5fhqRmuvQ9Z,sports_leisure,311,25.28,200,18,8,14
6URHqIDWqnBj,yTqIjN3uNdkF,RKad98cTxhSb,toys,56.89,29.56,800,45,15,35
r0BWE83l2deO,WT0ekA30Gm43,ifxCRnLMwwNK,toys,61.6,24.79,400,25,15,15
03WvOv2wSd1c,4JcrKRpC450k,dueCajRNsGcT,toys,377,46.45,400,20,20,20
FclMR4ds7MLM,jX88ECwqYbvS,RVYhMp9SYXjk,toys,509.99,47.55,550,42,4,14
B1Bq0XZFYY4G,dooIJeivMlv6,KH9VVC2iPaCb,toys,145.99,11.33,150,19,12,16
Bm4RJd0TFoC6,lYytFalO11Zl,1tQEjUJuOyJ8,furniture_decor,218.2,19.67,900,32,6,28
ON9gZGAUJmna,pjN8SsOvmmG7,Ld5BbJbgEpJp,toys,2130,38.98,300,18,9,12
e65jlVcnGgDu,gQmWktJ30VDv,yGbPyLPc8PmT,toys,2130,40.63,250,16,2,20
xGs4yJ2fTHKf,E7wT5Rp6JKUi,SgeUigb5Vbiv,toys,35.79,23.6,100,16,16,16
SoKqFVudbYf5,q4sHZZd5Kel5,AmYLCYoHSaZ8,toys,100,21.51,333,18,15,13
albeXtnBYDZU,wAqpjobOTLMo,Fh5z5uvA4neX,construction_tools_construction,116.1,40.18,1200,16,11,11
LFDKnWSgQg71,RoeF7VbNZvSD,s9PULoMk80qE,toys,75.25,45,4750,20,20,20
Qlg5PpePNiYL,UukQnHr3fuDZ,V8Stg8HdXCTe,toys,509.99,32.34,200,16,7,11
E1gRj5OvTJpg,3K4DDYuKJZbf,XePbD5Ocm6Yk,toys,81.9,1.68,13000,28,51,54
TyWSEml2VbSw,Y1mHllw3EPzE,8ftIkw5QWjQv,sports_leisure,56.89,60.58,900,51,17,20
wJdosTTcoN5Q,pZnOT1bix1xV,EGpv4plsYpt1,fashion_shoes,820.05,70.82,200,29,7,16
M10AubnDu6Pb,93oDTulkgZzK,QsFkbwYRegFr,toys,109,54.96,20900,105,70,25
TudoOM3AXtXM,YCYlNUSOn0ia,kmvdMY7Og1bP,toys,125.89,4.01,1372,28,12,26
KhuXKbHveerZ,XxFHxIp1JZpt,RlOHlMxGbwXj,toys,72.4,34.33,12050,22,65,40
M4BPeE964lkz,oUaq0Emczjrp,AHG0TE6bRNNY,toys,5.99,78.84,175,23,21,21
5RRCC2fkSOVn,0UOulY5bfHxj,l1pYW6GBnPMr,toys,548.35,30.66,300,17,4,12
sByJTOz4MPdw,kpaWBO7LJ3AD,0TGBD26I0208,toys,159.99,21.82,560,19,13,17
6b5UAjXkTl19,UDRudthUeF7A,3KuTukGXgD7C,toys,0.85,30.66,366,20,6,15
Td6FsZOHvPt2,y423tJLvSjpD,5vafBVVEdnjw,construction_tools_construction,23.65,77.42,2200,16,2,11
9dKCLlRLvp5a,qGbU6TkMjGjo,cTZLTKtlgEDb,toys,142.2,32.34,150,17,17,17
IlabwY9Yminf,GBooMtUFcEcX,RKad98cTxhSb,bed_bath_table,124.89,46.36,1400,45,15,35
5Dx0MpgloUA9,5Awnln7X381K,qnplB5uiTm6l,toys,120.49,78.2,400,26,6,18
nY4iD3tOoZiX,WINk1CnfEUHy,sK0zZtP1IXlv,sports_leisure,162.7,31.15,5100,60,30,30
JlNN1QUPXXfV,BBUk3rKYJbQZ,nKBsxjDoWKEM,housewares,118.7,33.9,1300,16,30,12
RaCOC1Er8RbK,QWRah3T02OPC,KqbvOEOb1CoU,toys,132.9,6.87,150,19,14,16
InpFSvhvrvMC,WAASsdUWGlwG,N4ZQht0eydWo,toys,820.05,67.11,950,17,19,20
IiJxmgxN2BwQ,GgfvKcjLVuO0,cGYqbZqqQHjS,toys,13.9,70.06,100,18,11,12
3iBqnzw9cc0X,MUIEAN159RuU,kYHploWLdvqh,baby,820.05,30.66,450,30,7,20
MihcTmI0au9x,h0cXnlUMSlru,8NRu71xuHwbR,toys,66,51.45,600,20,10,20
n8RaAjD2F0cW,jlPxnGTdjRGv,ruq0u2ZpAMDr,toys,849.5,22.56,1500,46,3,34
6lZjxei3NwPT,0TLsP9bQs08q,N6rpW1mKL1wz,toys,42.89,64.48,300,28,10,18
fBAhSrySS4ph,1LC8epYPZ7BV,rFT13UJuGo0Q,perfumery,10.22,31.47,556,21,16,16
OiZczCS68fi9,HPOCq8vZi22U,EGW4UK5bOeEZ,office_furniture,44.6,6.81,13350,57,56,22
o1GRT81EsCEY,dAz11YkQkoue,TuPm19CMKvrM,health_beauty,59.21,32.34,100,20,15,15
P7qh7imhspwG,tubBVODhGaJ8,YlP5976VHgAM,furniture_decor,59.21,51.45,600,50,15,40
VyBqGBS6yBNc,pzILY4Wq70GH,g6AdzghqF6DD,bed_bath_table,2799.65,34.49,4600,60,19,50
NfVIfSVXqf3P,k1G4RHt3R7Nk,K0qPVGdA91KO,toys,161,42.17,950,20,35,20
7laiammIF6K4,Xxbt0C7AYvqy,WG2pVERAEzeW,toys,91.33,86.74,1700,41,10,35
7cBVOWJV9rJU,n69GSRGQa3GV,y1aymGYHS851,toys,177.99,51.45,500,30,16,26
amyZaz0gAn1K,rtO0yeW6aucU,pPJbgFVS1HOE,toys,0.85,47.55,250,22,13,17
2Xtplg7NzIIC,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,cool_stuff,71.8,62.02,1200,42,25,15
xXLACOs7ql1D,Wp6xEtOgoHsj,tNJnfkCxzhmN,bed_bath_table,87,51.05,1100,16,10,16
YEy7wawN7ELX,hORflbR8lXFs,QgSPgHi2XQs8,toys,135.8,6.87,125,19,5,11
SpPkFMwpu5iW,VSvcEwA7Znv0,pyXrjDlA75sV,toys,7.5,30.56,600,20,8,13
KBM3I10lt74y,p5aoeDpBiM6B,Jpunzl5CGq7E,toys,89.2,6.08,500,48,11,11
ToKsjmQm7MqV,jowpxEhRo2Cp,zXm1l9WjzYX5,baby,40.33,20.9,213,17,8,12
tK0kbBA48zJZ,Biwi1BNtUB7l,r7VxefoTVHbb,toys,692,46.76,1500,30,22,30
YXJKdDpaALNs,XPQrgg9TW06Z,h5jBMl1c5nuX,telephony,42.89,70.82,50,18,6,11
yzzzMuX0jOim,RVYXL9B514r5,9fFFM6RBxCkT,housewares,16.89,25.87,1050,30,30,30
FMwfzw62RWzU,zx4R7Uoxkcuk,XLxN4hdOlYco,toys,475,22.75,100,19,3,20
whUrRHNtonbn,zb8kSobZD192,0GEadORWUKUQ,toys,43.75,3.51,1200,40,15,30
speVvUO75o3S,TnujZc2K59Je,vSZb7TLiRrtf,bed_bath_table,109.82,6.08,500,16,16,16
xxAPjAtESaoO,fS1ypIsQSVpI,VEpUiS8q8p8X,toys,979,48.34,650,16,7,13
KNdNxgoNwAFX,HRXu29GwfAUj,Uhxp4jLBVzJq,toys,100,171.88,1100,45,8,35
Js10rtxbi61r,BLPv8inNEiHl,eOhcPgdVKUYw,toys,509.99,47.55,200,16,16,11
2PCvqNiFl0jJ,7Tbtg6QGGOAG,0la80NIAHNZZ,toys,108.6,3.75,373,21,11,17
oKOQbDI7rdlu,k0tXJd1I6Atc,EGW4UK5bOeEZ,office_furniture,115.35,13.01,12160,56,51,28
ZDp9V8M7srT6,MUBL14A7GGbq,9fFFM6RBxCkT,toys,42.79,61.16,13050,40,40,40
UT0vTbsI7TbR,KOjJjJDgMqbo,73jr4z4JJLzT,fashion_bags_accessories,509.99,23.57,150,16,12,16
9V7QK1iISwQR,AQqqKrd8Y86Y,MSZeJezPaqlU,toys,337.18,60.07,583,20,6,11
WQJiKJd2in2B,Bma2PVU1tDT2,8CQ9epWunOJD,toys,26.77,8.13,1025,27,13,19
TCN0PEiir1K4,x7LQ6tCvXa0m,6SEfGu8XEXxz,toys,347.45,44.55,1038,41,22,28
sxOnmHhJFz2h,hrjNaMt3Wyo5,r7VxefoTVHbb,toys,692,2.75,1850,37,22,40
8rto9IGaHtF9,vBfalprQr6S5,yltqvkLskQa3,toys,12.35,61.11,210,17,9,12
avLcxxuf3nDb,m1hxm9WkOFOd,TuPm19CMKvrM,toys,114.89,33.14,900,33,17,12
xtVxFpAO2Pjz,irKpznocpsvf,N5BGxhFNHIz2,toys,58.1,44.93,1813,67,12,47
bS8NNvANfJO6,uC52KFrEqcSm,2IxTbqKqgUdA,cool_stuff,123.49,21.93,550,17,7,23
Lg3zmMqQhSLz,SpK7ODDkkY4n,8CQ9epWunOJD,toys,2130,22.97,117,16,16,11
LmymsJsc3Zjd,XHd6jyRubltc,yHsOFiqVrV1u,toys,1899,18.05,400,50,10,25
AguTphRLWqYC,S5shnnygPs0S,ZNVgXvCvMqkS,bed_bath_table,257.6,61.32,400,20,20,20
jeQnbbhwE3ef,bfkYf8WcDtMl,ruq0u2ZpAMDr,toys,820.05,7.52,250,16,5,15
YF8Y6Ol5TS5M,k7PHRwFSJpMk,ruq0u2ZpAMDr,bed_bath_table,517.65,19.93,2150,34,9,33
kcbi6dgiA0SX,eexTOkQMqdmO,siEaSoSSRIVR,toys,181.56,77.92,100,20,20,20
df7zsaosZp5D,sxT81oyXrhyx,NUdOrXzYyD7P,toys,223,34.33,817,16,10,15
ogIxSbaAh3te,eR6duxztWDp1,7KovPWNcMm5O,toys,259.91,38.52,500,22,18,18
wLr4uGxiHFWp,TNKvpHP2wbFR,P4kjq7WSvXsY,toys,62.21,52.04,200,17,7,17
q7LwsmsGa6jZ,Y7qTtv2SJF8K,6ywUQmf7ylJv,toys,1949.9,5.93,325,19,13,19
rlgHbd38dNjp,GvBzGCvvIC2D,v4i9GZGfxgTZ,toys,679,27.19,1000,53,8,18
iUcq4VPOSMJ0,JW48souF0RzQ,RKad98cTxhSb,bed_bath_table,21.74,56.27,800,45,10,34
HoEoGsTDiRw2,iRfmqpDKq7k7,ruq0u2ZpAMDr,toys,107.63,24.64,1700,34,7,32
Wjn5BsvZeio8,OR1UXPcf2mjl,tjn9TXOjEGlU,toys,89.1,56.56,300,16,10,16
wVKwGqOFeBZj,9ouNDAZPKapa,s9PULoMk80qE,toys,56.89,21.19,2200,16,11,11
uKQiIZDbuOPm,RZ8qXlIlEkTf,8cMMpAAFEsxE,toys,144.97,34.33,150,25,7,16
6y20EBx4WatG,vMBBv3eypTyv,C6WhdSZuLC8r,sports_leisure,261,9.93,900,16,16,16
gQpgYYzUr6YE,HCeL9fr42DnW,EGpv4plsYpt1,toys,820.05,2.46,200,29,7,16
eoz3Br3IY0Dl,12Zf4858L215,G0dn1THyQchj,toys,138.99,44.93,500,25,14,22
Lm9pWDUIOgeM,gtbD5gg65FPX,2Vzr14MB7bRD,toys,509.99,38.66,653,19,12,16
Jt1OUjFfwPby,bbeo9NBnrCrH,QgSPgHi2XQs8,toys,193.65,55.54,225,18,4,12
ASFVWHQ0EUMq,nG4ODO1G82WU,ruJhmKntc1UQ,toys,125.46,62.44,3850,52,7,55
h3lq4sUwDwZC,yCpKV9xGZCVR,IfkTaAAVww4a,toys,36.89,20.9,50,40,2,24
NlnKKPkfakvQ,HDq02GU8zCWs,WPmASwhpqDlG,toys,12.98,11.91,3008,32,45,32
DbrDg3FUk9Ho,EA6ZmPCrbZRQ,l1pYW6GBnPMr,toys,68,34.33,250,17,7,13
h9Y3SpnBjJhi,uphriIwgNRIl,Zj36u9uWzYUi,health_beauty,136.97,36.77,300,20,11,11
ZlvL22kRhjSY,xFEIlkkDeell,QQPx7QOUBZvB,fashion_bags_accessories,18.1,3.84,150,17,5,19
Lg1wYU784wZk,rMMnof84GR6T,VYAwLo2gLIyv,toys,100,24.11,1100,19,50,20
BDQTu5DO5WKj,y5FI0l0HjdGT,qI9UblMbsm1o,computers_accessories,126.69,32.34,217,16,14,14
5KHDD8lGabMf,mqK66f30uXAD,UsPT5m7V2m8I,toys,820,30.66,3400,20,50,40
nVnX0DpmcL0I,vHnEPJP2R48s,pgzEZp7qYHHI,toys,125.46,1.8,9000,42,12,39
rBrKTLTcnmFx,Fzx2XNRjNFek,AHG0TE6bRNNY,toys,135.13,127.41,650,19,19,19
jCSPfXnfpQ3s,sRYP0xel4fIQ,qnplB5uiTm6l,toys,37.84,34.33,350,16,16,16
ZkfZLjr2k8gO,nicPifXQgk0F,WG2pVERAEzeW,toys,36.3,19.2,1350,41,10,35
gCEPYzqyTDWQ,KaZcjt9wwBko,rFT13UJuGo0Q,toys,362.45,11.09,383,19,20,17
879XTAm9spV0,jXFKPqGyJuuJ,Djfhy4pnkKOC,toys,145.9,34.54,12750,38,47,44
JZSeKs2opqU2,EqwxwAn9z6U1,ARNPJQjYTDDb,toys,197.7,148.71,600,25,11,14
KzhBpttC3DY1,2s8pMjDcHcKF,uWD9LoTnGKSE,toys,55.83,14.01,1900,38,10,34
Qqf60NARsSYS,H26zu3ULfouG,CHcF5bHLa7jn,sports_leisure,252.99,60.07,400,27,9,14
wkSMBrvYGc68,UocMAW5JExq5,rA6aq9wj3MEo,pet_shop,83.36,5.59,300,20,20,20
MUJwobU0uxwA,VwSRtBG3a83n,7O1D7hGcPvl6,toys,125.25,36.96,2000,32,32,32
Utw7zcIA21G1,NMA3xeZvPzcP,5GwbKiUEmaYY,toys,266.55,42.75,150,16,3,16
l6A6yEcoVY6P,7jrXMrawS7N2,5FvGdji6skxT,toys,548.35,34.33,125,17,6,13
NPSJeFCQXArl,ZTsfMadzXGDu,s9PULoMk80qE,sports_leisure,56.89,227.57,2500,20,11,11
d7hoFq4uvCyp,HVfOZRM2enIb,vozTKf0tG9Yi,toys,849.5,53.03,600,30,40,50
PH6CdwYxN3gg,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,33.41,7.82,6550,20,20,20
7iJtvKrL85Km,UtRbLGZqWe6T,Hvqvzx84Y4bC,furniture_decor,538.9,33.67,11850,74,8,74
sYmZtfnHsz9h,NnvybAZj9eXV,J8zCrgNURNmv,toys,509.99,55.54,1000,37,23,35
X5CDfoqtrWUr,hajvTTTKG9ek,T7OJcZtdnwO5,toys,56.89,93.14,2200,36,15,36
GyPnirX1RklF,S65eU9Fsvnbi,XPkCncVxF7So,cool_stuff,12.26,67.42,3400,28,24,14
0GjXbrBvpQJC,qSUwXH0S1ZUC,tQFHgEUSAMiP,toys,575.99,9.07,550,70,10,40
M3IrmOdoqsdI,5v7DTuMQwUAc,yHsOFiqVrV1u,toys,820.05,38.66,400,40,10,25
Jrjv7TKzJk9Y,4XxA4yMkUCxr,hSejNkQSw3i2,toys,449.5,47.55,100,16,4,16
FK8Weh9vDp6G,7s4cVyje0xLm,BNMDH5cri8N5,stationery,11.77,41.57,475,18,13,16
OUs3iow76QEs,edMzd5JEAWM6,9fFFM6RBxCkT,toys,55.55,64.41,7850,28,62,28
78eLk5ZMcDum,srvU0XsdWXs7,yHsOFiqVrV1u,toys,125.46,74.49,7700,28,55,37
ngvThdYhozaC,KbN9lsh9uJef,QZGYZHmzukoV,garden_tools,24.1,63.1,150,16,2,11
5QaeVd95rDjl,fGuvCxqSMAtW,wzHv2IUDc1Lh,toys,65.06,32.34,150,20,17,22
AKa7YOYqh2B5,sRZxCj8JLQXA,wM1mqnqet0rU,toys,170.9,25.94,158,21,8,16
HFNdLIstnpEI,EVYOKQqIJQyn,AQc9GKfgidV6,cool_stuff,34,149.66,350,16,11,11
LewhBF1Qe6ns,KgM2jmlkkymm,0G3Q4xIWFhMg,toys,105.25,60.9,5300,30,24,38
sB0NaA5zyd3n,UmkBDLrChbP4,gmJ10puzztav,toys,170.7,6.08,350,16,35,25
WF4tl1CIdxhV,SESkOgF0nWnh,YVBAT3QqF9Qj,cool_stuff,89.1,38.15,1600,42,25,15
YQ0D98ANtpVR,amwdhnETyWkj,fquh40THqSKm,toys,399.2,30.66,200,25,5,12
qgjS75zRfl4k,eJs8Y8ydZRm4,dMvfk1IQQJPl,toys,26.77,16.35,900,16,7,11
jIeyVZAqRLsa,924s8EllKHKi,tNJnfkCxzhmN,toys,32.97,47.55,350,16,10,16
xk3t2lx7UPcn,PgG80hNEmozq,RZd60bQiKL88,garden_tools,56.7,23.57,250,17,7,13
ynsWbJYeB7gx,OlTMwvw0HZ9v,24mjkJMrK51h,toys,344,20.15,5950,40,20,40
BkmzLNZfgykb,AJGqvajBodFw,xqS6FkG5qqve,toys,509.99,30.56,400,50,3,25
6vlRDR8FNft7,GR4hjj8p8gwr,yHsOFiqVrV1u,stationery,45.9,22.68,10100,28,55,37
cfvE2ND8aQx9,q7bnB4d9UQje,OQQb6MFu21gH,construction_tools_construction,2139.99,20.65,1700,26,9,20
2KPlqgTVrQVM,DrG2rtGCn8cm,NFarHrNhIIbP,sports_leisure,745,6.31,175,18,9,16
pvh1AgPgMZ3Y,yzjxhIWVxq4l,2a07LobkzHUx,furniture_decor,75.25,61.16,2200,42,12,37
DQpVhmquWrQL,RYj4VlDhx9WC,4jJGNaBVk65x,toys,102.99,106.77,500,20,12,15
zzF2qat2FamT,0vbEvli2JYJu,RKad98cTxhSb,toys,95.03,44.75,1383,50,10,40
0Q6zuVtsD8MR,lqIqwhywIz2N,HaUIinFOemaU,toys,68.1,35.99,400,19,12,13
G6Kmu2jdnjOQ,9NwzO0Pm0fDM,r7VxefoTVHbb,toys,2899,96.55,1550,30,22,30
Euzb3IRUteDy,Yn8x0u6bkck5,16pMg4KJ3hIj,bed_bath_table,153.4,67.11,525,24,7,29
